text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Philando Castile #BlackLivesMatter,FALSE,0,NA,2021-12-06 7:42:02,FALSE,NA,1467761235726901248,NA,"<a href=""https://www.saythenames.com"" rel=""nofollow"">SayTheNames</a>",say_the_names,0,FALSE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 7:41:37,FALSE,NA,1467761130848325637,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iKnowWisdom,649,TRUE,FALSE,NA,NA
RT @_webshareztv: @GainmutuallT ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #SupportBlack…,FALSE,0,NA,2021-12-06 7:41:31,FALSE,NA,1467761101932830721,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,3,TRUE,FALSE,NA,NA
"RT @OneInAnARMY: ARMY
You #MatchedAMillion💜

It's really amazing to see so many of you coming together to support #BlackLivesMatter. Thank…",FALSE,0,NA,2021-12-06 7:41:24,FALSE,NA,1467761073138778113,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bie_ver,36763,TRUE,FALSE,NA,NA
"RT @dolphinscheer: #BlackLivesMatter is more than a hashtag. 

Shayla discusses the importance of representing @Blklivesmatter for #MyCause…",FALSE,0,NA,2021-12-06 7:40:22,FALSE,NA,1467760813452644354,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",K1XTARTART,1,TRUE,FALSE,NA,NA
"RT @iCarlyFan2009: God, Father Of Jesus. Lord Of Our Sky. See what happened on the news in the past, Than help us put a stop to it. Help Us…",FALSE,0,NA,2021-12-06 7:40:19,FALSE,NA,1467760801230458882,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Agent_Rickson80,2,TRUE,FALSE,NA,NA
RT @_webshareztv: @GainmutuallT ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #SupportBlack…,FALSE,0,NA,2021-12-06 7:39:14,FALSE,NA,1467760530102407171,NA,"<a href=""http://twitter.com/sbbexpo"" rel=""nofollow"">#SBBRT</a>",SBBExpo,3,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:39:13,FALSE,NA,1467760523643179010,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",geni_habeshawit,1139,TRUE,FALSE,NA,NA
"RT @meiklwagner: Breakout - Swing Out Sister, 1987, Mercury Records.
On YouTube: https://t.co/tJnf5rGIhQ

#FridaysForFuture #Berlin👑 #cinem…",FALSE,0,NA,2021-12-06 7:39:12,FALSE,NA,1467760522946875394,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",meiklwagner,15,TRUE,FALSE,NA,NA
RT @LordLivi: Alien Artifact NFT first look https://t.co/WvCQbjR0wz @opensea #icantbreathe #GeorgeFloyd #BlackLivesMatter @emiliaclarke @Mi…,FALSE,0,NA,2021-12-06 7:38:25,FALSE,NA,1467760325403414534,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mperkins37,15,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:36:53,FALSE,NA,1467759935928864768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Samri44540293,1139,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:36:44,FALSE,NA,1467759898859429888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meraf_kenfe,1139,TRUE,FALSE,NA,NA
RT @chilternbear: Animals in #Chicago attack a black bus driver for fun…do #BlackLivesMatter to black thugs? …#America,FALSE,0,NA,2021-12-06 7:34:39,FALSE,NA,1467759374105985031,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PHYLLIS00206210,4,TRUE,FALSE,NA,NA
3/3) Lots of elite Indian liberals pretended to support #BlackLivesMatter when #GeorgeFloyd was killed in the US. T… https://t.co/xEUWtVSkFt,FALSE,2,Kanishka183,2021-12-06 7:33:45,TRUE,1467759146128732162,1467759151128272898,783980891982790656,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kanishka183,0,FALSE,FALSE,NA,NA
"@KeshaRam @KeshaRam please don't drag #BlackLivesMatter into something that you have no clue about, or are you disr… https://t.co/kk1AhnCXew",FALSE,0,KeshaRam,2021-12-06 7:32:43,TRUE,1467215986554290187,1467758891001806855,18615659,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dr_Tewodros,0,FALSE,FALSE,NA,NA
"Sat May 30 2020 Kansas City, Missouri - Police pepper spray and arrest protester holding sign WATCH:… https://t.co/0Q6yrJsKx2",FALSE,0,NA,2021-12-06 7:32:10,TRUE,NA,1467758751708954624,NA,"<a href=""https://marcushaddon.github.io/trumpbutaboutsharks"" rel=""nofollow"">trumpbutaboutsharks</a>",tbasharks,0,FALSE,FALSE,NA,NA
"RT @DeepHydrangeas: This Twitter user has #BPD.

This Twitter user supports:
- #LGBTQA+ community
- #blacklivesmatter
- #Metoomovement 
- #…",FALSE,0,NA,2021-12-06 7:32:01,FALSE,NA,1467758712345534464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OhMyGreeneBone,29,TRUE,FALSE,NA,NA
RT @abboreed: one of my kids friends at school had unexpectedly lost their dad. if you can’t donate rt pls! #BlackLivesMatter #supportblack…,FALSE,0,NA,2021-12-06 7:30:10,FALSE,NA,1467758248610570242,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pieceofadittii,17,TRUE,FALSE,NA,NA
"RT @IDLIVA: Would #BlackLivesMatter by now if cell phone video, police body cams &amp; social media had been around since 1619? https://t.co/yK…",FALSE,0,NA,2021-12-06 7:29:55,FALSE,NA,1467758186237153283,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arduskraven,2,TRUE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/Uoi7eNkUmX",FALSE,0,SocialistAlt,2021-12-06 7:29:22,TRUE,NA,1467758044905820161,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @Elelta5: Young men and boys in Tigray are being indiscriminately EXECUTED by Ethiopian and Eritrean soldiers so that they may not join…,FALSE,0,NA,2021-12-06 7:28:46,FALSE,NA,1467757895819399170,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rojozgreat,16,TRUE,FALSE,NA,NA
U.S. Accuses Whole Foods of Banning Black Lives Matter Masks - Bloomberg @SocialistAlt    🚨 Vote ‘NO’ immediately t… https://t.co/JG0BjU08iK,FALSE,0,NA,2021-12-06 7:28:13,TRUE,NA,1467757754974539781,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 7:27:50,FALSE,NA,1467757658665103361,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",P_BotIOIO,649,TRUE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/KrLyhhUkpc",FALSE,0,SocialistAlt,2021-12-06 7:27:34,TRUE,NA,1467757592617185280,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/3z8oogx3hA",FALSE,0,SocialistAlt,2021-12-06 7:27:05,TRUE,NA,1467757469795438593,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
https://t.co/poOmb1Q5j9 The Impossible Burger: Inside the strange science of the synthetic meat that ‘bleeds’… https://t.co/5nqTOun3jI,FALSE,0,NA,2021-12-06 7:26:45,TRUE,NA,1467757389717901312,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TellNews52,0,FALSE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/qtBuyZ2MmP",FALSE,0,SocialistAlt,2021-12-06 7:26:43,TRUE,NA,1467757379626233858,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:26:00,FALSE,NA,1467757198625361921,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DccJfy,1139,TRUE,FALSE,NA,NA
Randy Nelson   #SayTheirNames #BlackLivesMatter,FALSE,0,NA,2021-12-06 7:25:55,FALSE,NA,1467757179432312833,NA,"<a href=""https://twitter.com/Sam52160989"" rel=""nofollow"">Sam R</a>",Sam52160989,0,FALSE,FALSE,NA,NA
"If you're reading this, remember that #BlackLivesMatter",FALSE,0,NA,2021-12-06 7:25:43,FALSE,NA,1467757126495973382,NA,"<a href=""https://twitter.com/BLMProtestBot"" rel=""nofollow"">BLMProtestBot</a>",BLMProtestBot,0,FALSE,FALSE,NA,NA
"RT @meiklwagner: Everybody Wants To Rule The World ( Extended) - Tears For Fears, 1985, Mercury Records.
On YouTube: https://t.co/OpkEIDkNw…",FALSE,0,NA,2021-12-06 7:25:42,FALSE,NA,1467757124600143875,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,12,TRUE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/z1YJPoyMNk",FALSE,0,SocialistAlt,2021-12-06 7:25:36,TRUE,NA,1467757100071731201,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
Hunger Continues to Plague Americans. Here’s Why—and What to Do About It. | Civil Eats @SocialistAlt    🚨 Vote ‘NO’… https://t.co/ZQLzfed1tU,FALSE,0,NA,2021-12-06 7:25:13,TRUE,NA,1467757001752993793,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @iCarlyFan2009: God, Father Of Jesus. Lord Of Our Sky. See what happened on the news in the past, Than help us put a stop to it. Help Us…",FALSE,0,NA,2021-12-06 7:25:09,FALSE,NA,1467756985441402881,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GodMoon2000,2,TRUE,FALSE,NA,NA
The Waukesha #BlackLivesMatter terrorist’s bail was set at one thousand dollars. He intentionally murdered people.… https://t.co/ei3wz4Lfrw,FALSE,0,NA,2021-12-06 7:25:08,TRUE,NA,1467756982467715076,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EvadXocliw,0,FALSE,FALSE,NA,NA
"RT @WaleWinters: If you’re seeing this, all I have to say is God is watching you. So stay positive, keep the faith and remain hopeful becau…",FALSE,0,NA,2021-12-06 7:24:55,FALSE,NA,1467756925630746626,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/4NkJ7AHzfz",FALSE,0,SocialistAlt,2021-12-06 7:24:17,TRUE,NA,1467756766054125569,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/QX9pUT0hdT",FALSE,0,SocialistAlt,2021-12-06 7:24:03,TRUE,NA,1467756708206301186,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/K610lXyvoN",FALSE,0,SocialistAlt,2021-12-06 7:23:39,TRUE,NA,1467756608314699780,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:23:35,FALSE,NA,1467756590455476224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Akebomhadush9,1139,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:23:31,FALSE,NA,1467756575469314048,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 7:23:06,FALSE,NA,1467756467218522112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XsmallJay,649,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:22:57,FALSE,NA,1467756429591265280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tsgab30784140,1139,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:22:55,FALSE,NA,1467756425107677184,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MiheretTibebe,1139,TRUE,FALSE,NA,NA
"RT @LDSAgency: Socialist Alternative @SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@Sea…",FALSE,0,NA,2021-12-06 7:22:39,FALSE,NA,1467756356690194432,NA,"<a href=""http://www.larsteeney.com"" rel=""nofollow"">BigDonT_decrees_part_Deux</a>",BigDonTee,1,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:22:35,FALSE,NA,1467756339275485197,NA,"<a href=""http://www.larsteeney.com"" rel=""nofollow"">BigDonT_decrees_part_Deux</a>",BigDonTee,3,TRUE,FALSE,NA,NA
"@SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/KwkQzbaz3s",FALSE,0,SocialistAlt,2021-12-06 7:22:33,TRUE,NA,1467756331108950018,392893830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:22:31,FALSE,NA,1467756322481446912,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: Seattle Times Attacks Democracy | Socialist Alternative 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @Th…",FALSE,0,NA,2021-12-06 7:22:30,FALSE,NA,1467756317804748800,NA,"<a href=""http://www.larsteeney.com"" rel=""nofollow"">BigDonT_decrees_part_Deux</a>",BigDonTee,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:22:28,FALSE,NA,1467756308791189504,NA,"<a href=""http://www.larsteeney.com"" rel=""nofollow"">BigDonT_decrees_part_Deux</a>",BigDonTee,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:22:25,FALSE,NA,1467756295562407936,NA,"<a href=""http://www.larsteeney.com"" rel=""nofollow"">BigDonT_decrees_part_Deux</a>",BigDonTee,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:22:21,FALSE,NA,1467756279485632517,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,3,TRUE,FALSE,NA,NA
"just to be clear, when we say #BlackLivesMatter  we mean ALL #BlackLivesMatter which includes #women https://t.co/uHdh6ZDBTG",FALSE,0,NA,2021-12-06 7:22:18,FALSE,NA,1467756268303622144,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",backroads_linda,0,FALSE,FALSE,NA,NA
"RT @LDSAgency: Seattle Times Attacks Democracy | Socialist Alternative 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @Th…",FALSE,0,NA,2021-12-06 7:21:56,FALSE,NA,1467756173608820738,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,3,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 7:21:54,FALSE,NA,1467756168315641859,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AGaltigray,1139,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:21:22,FALSE,NA,1467756034039107585,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,3,TRUE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 7:21:20,FALSE,NA,1467756023511461895,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CoyoteV8_,649,TRUE,FALSE,NA,NA
"RT @ashakiiii: #TaleahLowe, 18 died on October 14th. She took a trip with her new white friends, they said she hit a riptide &amp; that what ma…",FALSE,0,NA,2021-12-06 7:20:58,FALSE,NA,1467755931056357378,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",silverspriings,736,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:20:30,FALSE,NA,1467755816346431488,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: Seattle Times Attacks Democracy | Socialist Alternative 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @Th…",FALSE,0,NA,2021-12-06 7:20:21,FALSE,NA,1467755777930715141,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:20:19,FALSE,NA,1467755768665583617,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:20:15,FALSE,NA,1467755751271710723,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,3,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:20:12,FALSE,NA,1467755738063855616,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
Socialist Alternative @SocialistAlt    🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama… https://t.co/QsZXOiwf7R,FALSE,0,NA,2021-12-06 7:20:10,TRUE,NA,1467755732233691136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,1,FALSE,FALSE,NA,NA
"This freaking psycho is going to start a war with Iran. WTAF? 
#naftalibennett #bennett #israel #israli #palestine… https://t.co/UALh6w8Al1",FALSE,0,NA,2021-12-06 7:20:10,TRUE,NA,1467755730308501504,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DennisGoya,0,FALSE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:20:06,FALSE,NA,1467755712554364930,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,2,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 7:19:57,FALSE,NA,1467755678144028673,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,2,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/1jUOSjRgCm",FALSE,0,NA,2021-12-06 7:18:27,TRUE,NA,1467755300803387396,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,3,FALSE,FALSE,NA,NA
Seattle Times Attacks Democracy | Socialist Alternative 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama… https://t.co/B8GOQ213is,FALSE,0,NA,2021-12-06 7:18:09,TRUE,NA,1467755222202077187,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,3,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/ZiWDhap5Sw",FALSE,0,NA,2021-12-06 7:17:20,TRUE,NA,1467755016517603333,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,3,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/LA6yPBdBRH",FALSE,0,NA,2021-12-06 7:16:16,TRUE,NA,1467754751546646529,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,3,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/pU8YQUVAWK",FALSE,0,NA,2021-12-06 7:15:49,TRUE,NA,1467754635515490305,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,2,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/GtRJNOFGxD",FALSE,1,NA,2021-12-06 7:15:35,TRUE,NA,1467754576858157059,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,2,FALSE,FALSE,NA,NA
"If you’re seeing this, all I have to say is God is watching you. So stay positive, keep the faith and remain hopefu… https://t.co/dFDS7yMXRF",FALSE,0,NA,2021-12-06 7:15:33,TRUE,NA,1467754568993984512,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",WaleWinters,2,FALSE,FALSE,NA,NA
"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…",FALSE,0,NA,2021-12-06 7:15:31,FALSE,NA,1467754562253688836,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sharlita62,163,TRUE,FALSE,NA,NA
"RT @meiklwagner: Everybody Wants To Rule The World ( Extended) - Tears For Fears, 1985, Mercury Records.
On YouTube: https://t.co/OpkEIDkNw…",FALSE,0,NA,2021-12-06 7:15:04,FALSE,NA,1467754445773672453,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",meiklwagner,12,TRUE,FALSE,NA,NA
